"R0","K","log10K","r","gamma","dt","t_max","nsim","n_patch","alpha","I_init","mean_ext_time_index","mean_T_ext","ext_prob","n_ext","finite_conditional_mean"
1.7,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,15.8,1.48,0.005,5,TRUE
1.8,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,20.8,1.98,0.01,10,TRUE
1.9,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,19.4,1.84,0.005,5,TRUE
2,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,16.8571428571429,1.58571428571429,0.007,7,TRUE
2.1,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,11.5,1.05,0.002,2,TRUE
2.2,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,13,1.2,0.002,2,TRUE
2.3,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,23.5,2.25,0.002,2,TRUE
2.4,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,6.33333333333333,0.533333333333333,0.003,3,TRUE
2.5,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,10,0.9,0.001,1,TRUE
2.6,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.7,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,7,0.6,0.002,2,TRUE
2.8,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,22,2.1,0.002,2,TRUE
2.9,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.1,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,129,12.8,0.001,1,TRUE
3.2,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,142,14.1,0.003,3,TRUE
3.3,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,128.666666666667,12.7666666666667,0.003,3,TRUE
3.4,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,137.454545454545,13.6454545454545,0.011,11,TRUE
3.5,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,131.941176470588,13.0941176470588,0.017,17,TRUE
3.6,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,130.864864864865,12.9864864864865,0.037,37,TRUE
3.7,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,128.381578947368,12.7381578947368,0.076,76,TRUE
3.8,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,128.030927835052,12.7030927835052,0.097,97,TRUE
3.9,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,128.592307692308,12.7592307692308,0.13,130,TRUE
4,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,125.505617977528,12.4505617977528,0.178,178,TRUE
4.1,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,125.809090909091,12.4809090909091,0.22,220,TRUE
4.2,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,123.844884488449,12.2844884488449,0.303,303,TRUE
4.3,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,123.949554896142,12.2949554896142,0.337,337,TRUE
4.4,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,124.014184397163,12.3014184397163,0.423,423,TRUE
4.5,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,122.222462203024,12.1222462203024,0.463,463,TRUE
4.6,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,122.551971326165,12.1551971326165,0.558,558,TRUE
4.7,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,120.428109854604,11.9428109854604,0.619,619,TRUE
4.8,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,121.749244712991,12.0749244712991,0.662,662,TRUE
4.9,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,117.827034883721,11.6827034883721,0.688,688,TRUE
5,3162.27766016838,3.5,0.4,1,0.1,200,1000,1,0,10,118.07123655914,11.707123655914,0.744,744,TRUE
1.1,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,95.8932806324111,9.48932806324111,0.253,253,TRUE
1.2,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,68.6363636363636,6.76363636363636,0.121,121,TRUE
1.3,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,52.3968253968254,5.13968253968254,0.063,63,TRUE
1.4,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,41.0444444444444,4.00444444444444,0.045,45,TRUE
1.5,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,34.0833333333333,3.30833333333333,0.024,24,TRUE
1.6,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,30.4615384615385,2.94615384615385,0.013,13,TRUE
1.7,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,24.2,2.32,0.01,10,TRUE
1.8,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,26,2.5,0.006,6,TRUE
1.9,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,19.3333333333333,1.83333333333333,0.006,6,TRUE
2,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,18.6666666666667,1.76666666666667,0.003,3,TRUE
2.1,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,6.4,0.54,0.005,5,TRUE
2.2,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,13,1.2,0.004,4,TRUE
2.3,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,14.75,1.375,0.004,4,TRUE
2.4,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,6.66666666666667,0.566666666666667,0.003,3,TRUE
2.5,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,9.5,0.85,0.002,2,TRUE
2.6,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,10.5,0.95,0.002,2,TRUE
2.7,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,16,1.5,0.003,3,TRUE
2.8,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,13,1.2,0.001,1,TRUE
2.9,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,10,0.9,0.002,2,TRUE
3,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,4,0.3,0.001,1,TRUE
3.1,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,2,0.1,0.001,1,TRUE
3.2,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.3,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,11,1,0.001,1,TRUE
3.4,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,3,0.2,0.001,1,TRUE
3.5,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,132,13.1,0.001,1,TRUE
3.6,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,104,10.3,0.003,3,TRUE
3.7,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,139.333333333333,13.8333333333333,0.009,9,TRUE
3.8,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,134.892857142857,13.3892857142857,0.028,28,TRUE
3.9,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,127.933333333333,12.6933333333333,0.03,30,TRUE
4,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,132.111111111111,13.1111111111111,0.045,45,TRUE
4.1,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,132.877777777778,13.1877777777778,0.09,90,TRUE
4.2,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,131.918699186992,13.0918699186992,0.123,123,TRUE
4.3,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,130.253623188406,12.9253623188406,0.138,138,TRUE
4.4,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,129.37962962963,12.837962962963,0.216,216,TRUE
4.5,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,131,13,0.264,264,TRUE
4.6,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,128.904109589041,12.7904109589041,0.365,365,TRUE
4.7,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,128.516826923077,12.7516826923077,0.416,416,TRUE
4.8,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,126.913131313131,12.5913131313131,0.495,495,TRUE
4.9,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,126.722222222222,12.5722222222222,0.522,522,TRUE
5,5623.41325190349,3.75,0.4,1,0.1,200,1000,1,0,10,125.981907894737,12.4981907894737,0.608,608,TRUE
1.1,10000,4,0.4,1,0.1,200,1000,1,0,10,91.82995951417,9.082995951417,0.247,247,TRUE
1.2,10000,4,0.4,1,0.1,200,1000,1,0,10,57.9238095238095,5.69238095238095,0.105,105,TRUE
1.3,10000,4,0.4,1,0.1,200,1000,1,0,10,47.375,4.6375,0.048,48,TRUE
1.4,10000,4,0.4,1,0.1,200,1000,1,0,10,33.3513513513514,3.23513513513514,0.037,37,TRUE
1.5,10000,4,0.4,1,0.1,200,1000,1,0,10,34.25,3.325,0.02,20,TRUE
1.6,10000,4,0.4,1,0.1,200,1000,1,0,10,34.7,3.37,0.01,10,TRUE
1.7,10000,4,0.4,1,0.1,200,1000,1,0,10,21.5,2.05,0.01,10,TRUE
1.8,10000,4,0.4,1,0.1,200,1000,1,0,10,21.875,2.0875,0.008,8,TRUE
1.9,10000,4,0.4,1,0.1,200,1000,1,0,10,27.5,2.65,0.004,4,TRUE
2,10000,4,0.4,1,0.1,200,1000,1,0,10,13.6666666666667,1.26666666666667,0.003,3,TRUE
2.1,10000,4,0.4,1,0.1,200,1000,1,0,10,18.6,1.76,0.005,5,TRUE
2.2,10000,4,0.4,1,0.1,200,1000,1,0,10,12,1.1,0.004,4,TRUE
2.3,10000,4,0.4,1,0.1,200,1000,1,0,10,24.3333333333333,2.33333333333333,0.003,3,TRUE
2.4,10000,4,0.4,1,0.1,200,1000,1,0,10,10,0.9,0.001,1,TRUE
2.5,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.6,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.7,10000,4,0.4,1,0.1,200,1000,1,0,10,7,0.6,0.002,2,TRUE
2.8,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.9,10000,4,0.4,1,0.1,200,1000,1,0,10,8,0.7,0.002,2,TRUE
3,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.1,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.2,10000,4,0.4,1,0.1,200,1000,1,0,10,4.5,0.35,0.002,2,TRUE
3.3,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.4,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.5,10000,4,0.4,1,0.1,200,1000,1,0,10,12,1.1,0.001,1,TRUE
3.6,10000,4,0.4,1,0.1,200,1000,1,0,10,14,1.3,0.001,1,TRUE
3.7,10000,4,0.4,1,0.1,200,1000,1,0,10,5,0.4,0.002,2,TRUE
3.8,10000,4,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.9,10000,4,0.4,1,0.1,200,1000,1,0,10,88,8.7,0.003,3,TRUE
4,10000,4,0.4,1,0.1,200,1000,1,0,10,150.5,14.95,0.006,6,TRUE
4.1,10000,4,0.4,1,0.1,200,1000,1,0,10,140.714285714286,13.9714285714286,0.007,7,TRUE
4.2,10000,4,0.4,1,0.1,200,1000,1,0,10,134.04347826087,13.304347826087,0.023,23,TRUE
4.3,10000,4,0.4,1,0.1,200,1000,1,0,10,138,13.7,0.045,45,TRUE
4.4,10000,4,0.4,1,0.1,200,1000,1,0,10,138.076923076923,13.7076923076923,0.065,65,TRUE
4.5,10000,4,0.4,1,0.1,200,1000,1,0,10,136.770114942529,13.5770114942529,0.087,87,TRUE
4.6,10000,4,0.4,1,0.1,200,1000,1,0,10,137.192052980132,13.6192052980132,0.151,151,TRUE
4.7,10000,4,0.4,1,0.1,200,1000,1,0,10,136.091743119266,13.5091743119266,0.218,218,TRUE
4.8,10000,4,0.4,1,0.1,200,1000,1,0,10,135.025454545455,13.4025454545455,0.275,275,TRUE
4.9,10000,4,0.4,1,0.1,200,1000,1,0,10,133.351351351351,13.2351351351351,0.333,333,TRUE
5,10000,4,0.4,1,0.1,200,1000,1,0,10,133.720194647202,13.2720194647202,0.411,411,TRUE
1.1,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,86.5657370517928,8.55657370517928,0.251,251,TRUE
1.2,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,58.2109375,5.72109375,0.128,128,TRUE
1.3,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,48.8181818181818,4.78181818181818,0.066,66,TRUE
1.4,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,39.7297297297297,3.87297297297297,0.037,37,TRUE
1.5,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,29.4230769230769,2.84230769230769,0.026,26,TRUE
1.6,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,23.7,2.27,0.02,20,TRUE
1.7,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,21.1,2.01,0.01,10,TRUE
1.8,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,19,1.8,0.006,6,TRUE
1.9,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,19.75,1.875,0.004,4,TRUE
2,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,29,2.8,0.003,3,TRUE
2.1,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,13.2,1.22,0.005,5,TRUE
2.2,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,9,0.8,0.004,4,TRUE
2.3,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,22.4,2.14,0.005,5,TRUE
2.4,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.5,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,6,0.5,0.001,1,TRUE
2.6,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.7,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.8,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,10.5,0.95,0.002,2,TRUE
2.9,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,7,0.6,0.001,1,TRUE
3,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,2.5,0.15,0.002,2,TRUE
3.1,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.2,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.3,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.4,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.5,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,13,1.2,0.001,1,TRUE
3.6,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.7,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,21,2,0.001,1,TRUE
3.8,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,5,0.4,0.002,2,TRUE
3.9,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.1,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.2,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,141,14,0.001,1,TRUE
4.3,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,140,13.9,0.002,2,TRUE
4.4,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,139.307692307692,13.8307692307692,0.013,13,TRUE
4.5,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,146.066666666667,14.5066666666667,0.015,15,TRUE
4.6,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,143.529411764706,14.2529411764706,0.034,34,TRUE
4.7,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,141.293103448276,14.0293103448276,0.058,58,TRUE
4.8,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,143.28431372549,14.228431372549,0.102,102,TRUE
4.9,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,141.206666666667,14.0206666666667,0.15,150,TRUE
5,17782.7941003892,4.25,0.4,1,0.1,200,1000,1,0,10,139.417989417989,13.8417989417989,0.189,189,TRUE
1.1,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,90.3291666666667,8.93291666666667,0.24,240,TRUE
1.2,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,55.8524590163934,5.48524590163934,0.122,122,TRUE
1.3,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,46.9180327868852,4.59180327868853,0.061,61,TRUE
1.4,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,35.8648648648649,3.48648648648649,0.037,37,TRUE
1.5,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,39.1739130434783,3.81739130434783,0.023,23,TRUE
1.6,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,20.8947368421053,1.98947368421053,0.019,19,TRUE
1.7,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,23.3333333333333,2.23333333333333,0.012,12,TRUE
1.8,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,18.6666666666667,1.76666666666667,0.009,9,TRUE
1.9,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,17.4,1.64,0.005,5,TRUE
2,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,18.3333333333333,1.73333333333333,0.003,3,TRUE
2.1,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,19.3333333333333,1.83333333333333,0.003,3,TRUE
2.2,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,2,0.1,0.001,1,TRUE
2.3,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,15,1.4,0.002,2,TRUE
2.4,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,8.5,0.75,0.002,2,TRUE
2.5,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.6,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.7,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.8,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.9,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,9,0.8,0.001,1,TRUE
3,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.1,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.2,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.3,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,4,0.3,0.001,1,TRUE
3.4,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,10,0.9,0.001,1,TRUE
3.5,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,4,0.3,0.001,1,TRUE
3.6,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.7,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.8,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.9,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.1,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.2,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.3,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.4,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,5,0.4,0.001,1,TRUE
4.5,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.6,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,145.75,14.475,0.008,8,TRUE
4.7,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,149.5,14.85,0.008,8,TRUE
4.8,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,151.388888888889,15.0388888888889,0.018,18,TRUE
4.9,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,148.829268292683,14.7829268292683,0.041,41,TRUE
5,31622.7766016838,4.5,0.4,1,0.1,200,1000,1,0,10,150.638888888889,14.9638888888889,0.072,72,TRUE
1.1,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,84.412955465587,8.3412955465587,0.247,247,TRUE
1.2,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,53.0084745762712,5.20084745762712,0.118,118,TRUE
1.3,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,45.3666666666667,4.43666666666667,0.06,60,TRUE
1.4,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,39.1891891891892,3.81891891891892,0.037,37,TRUE
1.5,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,30.32,2.932,0.025,25,TRUE
1.6,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,26.2105263157895,2.52105263157895,0.019,19,TRUE
1.7,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,19.7692307692308,1.87692307692308,0.013,13,TRUE
1.8,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,20,1.9,0.002,2,TRUE
1.9,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,17.625,1.6625,0.008,8,TRUE
2,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,20.5,1.95,0.004,4,TRUE
2.1,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,9.2,0.82,0.005,5,TRUE
2.2,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,11.6,1.06,0.005,5,TRUE
2.3,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,11,1,0.003,3,TRUE
2.4,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,9,0.8,0.002,2,TRUE
2.5,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,1,0,0.001,1,TRUE
2.6,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.7,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,8,0.7,0.001,1,TRUE
2.8,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
2.9,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,8,0.7,0.001,1,TRUE
3,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,18,1.7,0.001,1,TRUE
3.1,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.2,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,8,0.7,0.002,2,TRUE
3.3,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,16,1.5,0.001,1,TRUE
3.4,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.5,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.6,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
3.7,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,6,0.5,0.001,1,TRUE
3.8,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,4,0.3,0.001,1,TRUE
3.9,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.1,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.2,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.3,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.4,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,3,0.2,0.001,1,TRUE
4.5,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.6,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.7,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,85.5,8.45,0.002,2,TRUE
4.8,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,NA,NA,0,0,FALSE
4.9,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,156.25,15.525,0.004,4,TRUE
5,56234.1325190349,4.75,0.4,1,0.1,200,1000,1,0,10,156.5,15.55,0.008,8,TRUE
1.1,1e+05,5,0.4,1,0.1,200,1000,1,0,10,85.8729508196721,8.48729508196721,0.244,244,TRUE
1.2,1e+05,5,0.4,1,0.1,200,1000,1,0,10,59.1714285714286,5.81714285714286,0.105,105,TRUE
1.3,1e+05,5,0.4,1,0.1,200,1000,1,0,10,41.0166666666667,4.00166666666667,0.06,60,TRUE
1.4,1e+05,5,0.4,1,0.1,200,1000,1,0,10,36.4054054054054,3.54054054054054,0.037,37,TRUE
1.5,1e+05,5,0.4,1,0.1,200,1000,1,0,10,30.2105263157895,2.92105263157895,0.019,19,TRUE
1.6,1e+05,5,0.4,1,0.1,200,1000,1,0,10,25.6363636363636,2.46363636363636,0.022,22,TRUE
1.7,1e+05,5,0.4,1,0.1,200,1000,1,0,10,17.2,1.62,0.01,10,TRUE
1.8,1e+05,5,0.4,1,0.1,200,1000,1,0,10,14.3333333333333,1.33333333333333,0.003,3,TRUE
1.9,1e+05,5,0.4,1,0.1,200,1000,1,0,10,22.3333333333333,2.13333333333333,0.003,3,TRUE
2,1e+05,5,0.4,1,0.1,200,1000,1,0,10,18,1.7,0.004,4,TRUE
2.1,1e+05,5,0.4,1,0.1,200,1000,1,0,10,25.75,2.475,0.004,4,TRUE
2.2,1e+05,5,0.4,1,0.1,200,1000,1,0,10,20.5,1.95,0.002,2,TRUE
2.3,1e+05,5,0.4,1,0.1,200,1000,1,0,10,10,0.9,0.003,3,TRUE
2.4,1e+05,5,0.4,1,0.1,200,1000,1,0,10,5.5,0.45,0.004,4,TRUE
2.5,1e+05,5,0.4,1,0.1,200,1000,1,0,10,7.6,0.66,0.005,5,TRUE
