"step","patches_neither","patches_I1_only","patches_I2_only","patches_both","occupied_I1","occupied_I2","global_I1","global_I2","mean_N","I1_local_extinctions","I1_recolonizations","I2_local_extinctions","I2_recolonizations"
283.2,172,24,4,0,24,4,8480,2584,8865.38,0,0,0,0
283.3,171,24,5,0,24,5,8407,2715,8865.035,0,0,0,1
283.4,171,24,5,0,24,5,8302,2836,8864.345,0,0,0,0
283.5,171,24,5,0,24,5,8169,2964,8864.345,0,0,0,0
283.6,171,24,5,0,24,5,8120,3051,8863.935,0,0,0,0
283.7,171,24,5,0,24,5,7949,3159,8863.39,0,0,0,0
283.8,171,24,5,0,24,5,7828,3290,8863.26,0,0,0,0
283.9,171,24,5,0,24,5,7609,3372,8862.52,0,0,0,0
284,171,24,5,0,24,5,7449,3433,8862.005,0,0,0,0
284.1,171,24,5,0,24,5,7248,3445,8861.48,0,0,0,0
284.2,171,24,5,0,24,5,7098,3453,8860.88,0,0,0,0
284.3,171,24,5,0,24,5,6975,3418,8860.81,0,0,0,0
284.4,171,24,5,0,24,5,6885,3391,8860.665,0,0,0,0
284.5,171,24,5,0,24,5,6765,3371,8860.645,0,0,0,0
284.6,171,24,5,0,24,5,6689,3314,8860.42,0,0,0,0
284.7,171,24,5,0,24,5,6605,3210,8860.22,0,0,0,0
284.8,171,24,5,0,24,5,6461,3151,8860.035,0,0,0,0
284.9,172,23,5,0,23,5,6315,3102,8860.035,1,0,0,0
285,172,23,5,0,23,5,6259,3040,8860.685,0,0,0,0
285.1,172,23,5,0,23,5,6206,2960,8860.835,0,0,0,0
285.2,172,23,5,0,23,5,6113,2855,8861.255,0,0,0,0
285.3,172,23,5,0,23,5,6079,2765,8861.96,0,0,0,0
285.4,172,23,5,0,23,5,6024,2669,8862.31,0,0,0,0
285.5,172,23,5,0,23,5,5975,2571,8862.81,0,0,0,0
285.6,171,24,5,0,24,5,5945,2457,8863.445,0,1,0,0
285.7,171,24,5,0,24,5,5938,2394,8864.395,0,0,0,0
285.8,171,24,5,0,24,5,5953,2324,8865.8,0,0,0,0
285.9,171,24,5,0,24,5,5890,2236,8866.06,0,0,0,0
286,171,24,5,0,24,5,5881,2161,8866.94,0,0,0,0
286.1,171,24,5,0,24,5,5915,2080,8867.78,0,0,0,0
286.2,171,24,5,0,24,5,5988,2009,8868.89,0,0,0,0
286.3,171,24,5,0,24,5,6088,1956,8869.82,0,0,0,0
286.4,171,24,5,0,24,5,6137,1898,8870.74,0,0,0,0
286.5,170,25,5,0,25,5,6218,1837,8871.595,0,1,0,0
286.6,170,25,5,0,25,5,6270,1751,8872.77,0,0,0,0
286.7,170,25,5,0,25,5,6440,1720,8873.94,0,0,0,0
286.8,171,24,5,0,24,5,6592,1697,8874.95,1,0,0,0
286.9,171,24,5,0,24,5,6715,1657,8875.955,0,0,0,0
287,171,24,5,0,24,5,6892,1605,8876.835,0,0,0,0
287.1,171,24,5,0,24,5,7063,1580,8877.305,0,0,0,0
287.2,171,24,5,0,24,5,7238,1555,8878.355,0,0,0,0
287.3,171,24,5,0,24,5,7429,1535,8879.25,0,0,0,0
287.4,171,24,5,0,24,5,7602,1531,8879.67,0,0,0,0
287.5,171,24,5,0,24,5,7839,1560,8880.135,0,0,0,0
287.6,171,24,5,0,24,5,8116,1533,8880.625,0,0,0,0
287.7,171,24,5,0,24,5,8280,1537,8880.58,0,0,0,0
287.8,171,24,5,0,24,5,8455,1559,8880.91,0,0,0,0
287.9,171,24,5,0,24,5,8550,1585,8881.13,0,0,0,0
288,171,24,5,0,24,5,8678,1613,8880.845,0,0,0,0
288.1,171,24,5,0,24,5,8809,1659,8880.705,0,0,0,0
288.2,171,24,5,0,24,5,8850,1696,8880.625,0,0,0,0
288.3,171,24,5,0,24,5,8924,1760,8880.755,0,0,0,0
288.4,170,24,6,0,24,6,9012,1839,8880.715,1,1,0,1
288.5,170,24,6,0,24,6,8981,1924,8880.345,0,0,0,0
288.6,170,24,6,0,24,6,8945,2038,8879.945,0,0,0,0
288.7,170,24,6,0,24,6,8887,2150,8879.385,0,0,0,0
288.8,169,24,7,0,24,7,8759,2268,8878.635,0,0,0,1
288.9,169,24,7,0,24,7,8657,2401,8878.35,0,0,0,0
289,169,24,7,0,24,7,8607,2495,8877.98,0,0,0,0
289.1,169,24,7,0,24,7,8490,2651,8877.75,0,0,0,0
289.2,168,24,8,0,24,8,8424,2752,8877.285,0,0,0,1
289.3,169,24,7,0,24,7,8356,2942,8876.875,0,0,1,0
289.4,169,24,7,0,24,7,8307,3090,8877.13,0,0,0,0
289.5,168,25,7,0,25,7,8259,3278,8876.62,0,1,0,0
289.6,168,25,7,0,25,7,8223,3386,8875.965,0,0,0,0
289.7,168,25,7,0,25,7,8174,3460,8875.05,0,0,0,0
289.8,168,25,7,0,25,7,8142,3490,8874.45,0,0,0,0
289.9,169,24,7,0,24,7,8123,3532,8873.71,1,0,0,0
290,169,24,7,0,24,7,8096,3574,8873.1,0,0,0,0
290.1,169,24,7,0,24,7,8061,3644,8872.31,1,1,0,0
290.2,169,24,7,0,24,7,8115,3673,8871.81,0,0,0,0
290.3,169,24,7,0,24,7,8186,3717,8871.215,0,0,0,0
290.4,170,23,7,0,23,7,8298,3710,8870.65,1,0,0,0
290.5,170,23,7,0,23,7,8348,3660,8869.8,0,0,0,0
290.6,170,23,7,0,23,7,8507,3634,8868.905,0,0,0,0
290.7,170,23,7,0,23,7,8648,3588,8868.135,0,0,0,0
290.8,170,23,7,0,23,7,8766,3502,8867.255,0,0,0,0
290.9,170,23,7,0,23,7,8873,3393,8866.11,0,0,0,0
291,170,23,7,0,23,7,9062,3308,8865.085,0,0,0,0
291.1,169,24,7,0,24,7,9212,3197,8863.895,0,1,0,0
291.2,169,24,7,0,24,7,9308,3126,8862.475,0,0,0,0
291.3,169,24,7,0,24,7,9412,3025,8861.295,0,0,0,0
291.4,169,24,7,0,24,7,9512,2919,8859.86,0,0,0,0
291.5,169,24,7,0,24,7,9539,2830,8858.695,0,0,0,0
291.6,169,24,7,0,24,7,9588,2785,8857.705,0,0,0,0
291.7,169,24,7,0,24,7,9625,2700,8856.565,0,0,0,0
291.8,169,24,7,0,24,7,9613,2656,8855.35,0,0,0,0
291.9,169,24,7,0,24,7,9601,2624,8854.025,0,0,0,0
292,169,24,7,0,24,7,9579,2629,8852.825,0,0,0,0
292.1,169,24,7,0,24,7,9610,2615,8851.84,0,0,0,0
292.2,168,25,7,0,25,7,9616,2584,8850.725,0,1,0,0
292.3,168,25,7,0,25,7,9654,2584,8849.81,0,0,0,0
292.4,168,25,7,0,25,7,9816,2601,8849.185,0,0,0,0
292.5,168,25,7,0,25,7,9840,2616,8848.005,0,0,0,0
292.6,168,25,7,0,25,7,9852,2664,8847.02,0,0,0,0
292.7,166,27,7,0,27,7,9956,2726,8845.82,0,2,0,0
292.8,166,27,7,0,27,7,10097,2797,8845.1,0,0,0,0
292.9,166,27,7,0,27,7,10112,2898,8843.575,0,0,0,0
293,166,27,7,0,27,7,10149,3008,8842.455,0,0,0,0
293.1,166,27,7,0,27,7,10216,3134,8840.96,0,0,0,0
293.2,166,27,7,0,27,7,10178,3250,8839.275,0,0,0,0
293.3,166,27,7,0,27,7,10113,3359,8838.05,0,0,0,0
293.4,166,27,7,0,27,7,10032,3524,8836.26,0,0,0,0
293.5,166,27,7,0,27,7,9917,3677,8834.725,0,0,0,0
293.6,166,27,7,0,27,7,9832,3842,8833.63,0,0,0,0
293.7,166,27,7,0,27,7,9776,4044,8832.27,0,0,0,0
293.8,166,27,7,0,27,7,9682,4205,8830.655,0,0,0,0
293.9,166,27,7,0,27,7,9471,4397,8828.495,0,0,0,0
294,166,27,7,0,27,7,9317,4570,8826.87,0,0,0,0
294.1,166,27,7,0,27,7,9207,4784,8825.29,0,0,0,0
294.2,167,26,7,0,26,7,9071,4990,8823.545,1,0,0,0
294.3,167,26,7,0,26,7,8912,5094,8821.395,0,0,0,0
294.4,167,26,7,0,26,7,8779,5260,8820.025,0,0,0,0
294.5,167,26,7,0,26,7,8628,5439,8818.26,0,0,0,0
294.6,167,26,7,0,26,7,8498,5603,8816.73,0,0,0,0
294.7,166,26,8,0,26,8,8431,5665,8815.085,0,0,0,1
294.8,166,26,8,0,26,8,8329,5739,8813.175,0,0,0,0
294.9,166,26,8,0,26,8,8337,5788,8811.145,0,0,0,0
295,166,26,8,0,26,8,8377,5845,8809.195,0,0,0,0
295.1,166,26,8,0,26,8,8463,5878,8807.645,0,0,0,0
295.2,166,26,8,0,26,8,8592,5872,8805.59,0,0,0,0
295.3,166,26,8,0,26,8,8667,5881,8803.695,0,0,0,0
295.4,166,26,8,0,26,8,8842,5872,8801.93,0,0,0,0
295.5,164,27,9,0,27,9,9035,5905,8800.585,0,1,0,1
295.6,164,27,9,0,27,9,9260,5850,8798.36,0,0,0,0
295.7,164,27,9,0,27,9,9491,5868,8796.3,0,0,0,0
295.8,165,26,9,0,26,9,9724,5797,8794.095,1,0,0,0
295.9,165,26,9,0,26,9,9960,5749,8791.75,0,0,0,0
296,165,26,9,0,26,9,10227,5695,8789.73,0,0,0,0
296.1,165,26,9,0,26,9,10494,5575,8787.33,0,0,0,0
296.2,165,26,9,0,26,9,10773,5501,8784.52,0,0,0,0
296.3,165,26,9,0,26,9,10988,5412,8781.61,0,0,0,0
296.4,165,26,9,0,26,9,11296,5304,8778.94,0,0,0,0
296.5,165,26,9,0,26,9,11498,5187,8775.77,0,0,0,0
296.6,165,26,9,0,26,9,11709,5048,8773.08,0,0,0,0
296.7,165,26,9,0,26,9,11956,4931,8770.195,0,0,0,0
296.8,165,26,9,0,26,9,12139,4824,8767.335,0,0,0,0
296.9,165,26,9,0,26,9,12285,4732,8764.54,0,0,0,0
297,166,25,9,0,25,9,12452,4583,8761.705,1,0,0,0
297.1,166,25,9,0,25,9,12594,4461,8759.16,0,0,0,0
297.2,166,25,9,0,25,9,12695,4339,8756.335,0,0,0,0
297.3,166,25,9,0,25,9,12787,4200,8753.445,0,0,0,0
297.4,166,25,9,0,25,9,12939,4032,8750.91,0,0,0,0
297.5,166,25,9,0,25,9,12960,3901,8747.91,0,0,0,0
297.6,165,26,9,0,26,9,12884,3843,8744.94,0,1,0,0
297.7,165,26,9,0,26,9,12811,3728,8742.03,0,0,0,0
297.8,164,26,10,0,26,10,12600,3658,8738.815,0,0,0,1
297.9,163,27,10,0,27,10,12398,3602,8736.115,0,1,0,0
298,163,27,10,0,27,10,12154,3583,8733.855,0,0,0,0
298.1,164,26,10,0,26,10,11910,3528,8731.445,1,0,0,0
298.2,164,26,10,0,26,10,11638,3490,8729.405,0,0,0,0
298.3,164,26,10,0,26,10,11417,3446,8727.3,0,0,0,0
298.4,164,26,10,0,26,10,11105,3465,8725.565,0,0,0,0
298.5,164,26,10,0,26,10,10790,3465,8723.56,0,0,0,0
298.6,164,26,10,0,26,10,10516,3454,8722.2,0,0,0,0
298.7,164,26,10,0,26,10,10136,3551,8720.735,0,0,0,0
298.8,164,26,10,0,26,10,9788,3610,8719.285,0,0,0,0
298.9,163,27,10,0,27,10,9477,3722,8718.225,0,1,0,0
299,163,27,10,0,27,10,9179,3836,8717.55,0,0,0,0
299.1,163,27,10,0,27,10,8898,3923,8716.505,0,0,0,0
299.2,163,27,10,0,27,10,8682,4015,8715.755,0,0,0,0
299.3,163,27,10,0,27,10,8470,4207,8715.085,0,0,0,0
299.4,164,26,10,0,26,10,8286,4352,8714.54,1,0,0,0
299.5,164,26,10,0,26,10,8010,4499,8713.8,0,0,0,0
299.6,165,26,9,0,26,9,7787,4738,8712.99,0,0,1,0
299.7,165,26,9,0,26,9,7504,4938,8711.955,0,0,0,0
299.8,165,26,9,0,26,9,7359,5130,8711.085,0,0,0,0
299.9,165,26,9,0,26,9,7205,5330,8710.235,0,0,0,0
300,164,26,10,0,26,10,7055,5543,8709.22,0,0,0,1
300.1,164,26,10,0,26,10,6920,5760,8708.49,0,0,0,0
300.2,163,26,11,0,26,11,6867,5941,8707.91,0,0,0,1
300.3,163,26,11,0,26,11,6798,6110,8707.165,0,0,0,0
300.4,164,26,10,0,26,10,6706,6261,8706.16,0,0,1,0
300.5,165,26,9,0,26,9,6633,6350,8704.99,0,0,1,0
300.6,165,26,9,0,26,9,6621,6468,8704.155,0,0,0,0
300.7,165,26,9,0,26,9,6545,6538,8702.835,0,0,0,0
300.8,165,26,9,0,26,9,6556,6661,8702.01,0,0,0,0
300.9,165,26,9,0,26,9,6566,6681,8700.975,0,0,0,0
301,165,26,9,0,26,9,6639,6683,8699.6,0,0,0,0
301.1,165,26,9,0,26,9,6762,6668,8698.685,0,0,0,0
301.2,165,26,9,0,26,9,6888,6582,8697.34,0,0,0,0
301.3,165,26,9,0,26,9,7023,6542,8695.97,0,0,0,0
301.4,165,26,9,0,26,9,7170,6446,8694.58,0,0,0,0
301.5,165,26,9,0,26,9,7312,6365,8693.34,0,0,0,0
301.6,165,26,9,0,26,9,7504,6226,8691.845,0,0,0,0
301.7,164,26,10,0,26,10,7767,6184,8690.93,0,0,0,1
301.8,164,26,10,0,26,10,8004,6024,8689.655,0,0,0,0
301.9,164,26,10,0,26,10,8291,5876,8688.39,0,0,0,0
302,164,26,10,0,26,10,8609,5711,8687.285,0,0,0,0
302.1,163,26,11,0,26,11,8905,5513,8685.48,0,0,0,1
302.2,163,26,11,0,26,11,9201,5337,8683.85,0,0,0,0
302.3,163,26,11,0,26,11,9591,5180,8682.395,0,0,0,0
302.4,162,26,12,0,26,12,9916,5009,8680.965,0,0,0,1
302.5,163,25,12,0,25,12,10202,4848,8679.155,1,0,0,0
302.6,164,24,12,0,24,12,10478,4663,8677.165,1,0,0,0
302.7,164,24,12,0,24,12,10767,4474,8675.185,0,0,0,0
302.8,164,24,12,0,24,12,10981,4338,8673.5,0,0,0,0
302.9,164,24,12,0,24,12,11165,4197,8671.535,0,0,0,0
303,164,24,12,0,24,12,11377,4020,8669.71,0,0,0,0
303.1,164,24,12,0,24,12,11449,3884,8667.815,0,0,0,0
303.2,164,24,12,0,24,12,11507,3731,8666.125,0,0,0,0
303.3,163,25,12,0,25,12,11567,3639,8664.34,0,1,0,0
303.4,164,25,11,0,25,11,11610,3536,8662.865,0,0,1,0
303.5,164,25,11,0,25,11,11523,3417,8661.055,0,0,0,0
303.6,164,25,11,0,25,11,11475,3326,8659.36,0,0,0,0
303.7,164,25,11,0,25,11,11473,3257,8658.035,0,0,0,0
303.8,164,25,11,0,25,11,11373,3215,8656.33,0,0,0,0
303.9,164,25,11,0,25,11,11308,3173,8654.71,0,0,0,0
304,164,25,11,0,25,11,11313,3136,8653.6,0,0,0,0
304.1,164,25,11,0,25,11,11235,3043,8652.015,0,0,0,0
304.2,164,25,11,0,25,11,11158,2977,8650.705,0,0,0,0
304.3,164,25,11,0,25,11,11133,2969,8649.845,0,0,0,0
304.4,163,26,11,0,26,11,11001,2920,8648.13,0,1,0,0
304.5,164,25,11,0,25,11,11013,2980,8647.28,1,0,0,0
304.6,163,26,10,1,27,11,10928,3020,8646.045,0,2,0,0
304.7,163,26,10,1,27,11,10796,3064,8644.74,0,0,0,0
304.8,164,25,10,1,26,11,10656,3115,8643.56,1,0,0,0
304.9,164,25,10,1,26,11,10549,3180,8642.44,0,0,0,0
305,164,25,10,1,26,11,10391,3269,8641.335,0,0,0,0
305.1,164,25,10,1,26,11,10093,3350,8639.725,0,0,0,0
305.2,164,25,10,1,26,11,9896,3454,8638.56,0,0,0,0
305.3,164,25,10,1,26,11,9693,3563,8637.91,0,0,0,0
305.4,163,26,10,1,27,11,9449,3718,8636.995,0,1,0,0
305.5,162,27,10,1,28,11,9248,3893,8635.845,0,1,0,0
305.6,163,26,10,1,27,11,9071,4093,8634.995,1,0,0,0
305.7,163,26,10,1,27,11,8855,4238,8634.345,0,0,0,0
305.8,163,26,10,1,27,11,8564,4458,8633.685,0,0,0,0
305.9,163,26,10,1,27,11,8376,4610,8632.925,0,0,0,0
306,163,26,10,1,27,11,8176,4847,8632.165,0,0,0,0
306.1,163,26,10,1,27,11,8024,5033,8631.79,0,0,0,0
306.2,162,27,11,0,27,11,7924,5224,8631.34,1,1,0,0
306.3,162,27,11,0,27,11,7827,5426,8630.655,0,0,0,0
306.4,162,27,11,0,27,11,7852,5667,8630.38,0,0,0,0
306.5,162,27,11,0,27,11,7795,5902,8629.965,0,0,0,0
306.6,162,27,11,0,27,11,7814,6053,8628.825,0,0,0,0
306.7,162,27,11,0,27,11,7805,6223,8627.95,0,0,0,0
306.8,162,27,11,0,27,11,7891,6428,8627.27,0,0,0,0
306.9,162,27,11,0,27,11,7959,6608,8625.915,0,0,0,0
307,162,27,11,0,27,11,8052,6794,8624.665,0,0,0,0
307.1,161,28,11,0,28,11,8262,6988,8623.485,0,1,0,0
307.2,161,28,11,0,28,11,8524,7255,8622.23,0,0,0,0
307.3,160,28,12,0,28,12,8696,7482,8620.72,0,0,0,1
307.4,160,28,12,0,28,12,8880,7678,8618.835,0,0,0,0
307.5,160,28,12,0,28,12,9090,7898,8616.9,0,0,0,0
307.6,160,28,12,0,28,12,9293,8093,8614.475,0,0,0,0
307.7,160,28,12,0,28,12,9571,8299,8611.66,0,0,0,0
307.8,160,28,12,0,28,12,9814,8454,8608.795,0,0,0,0
307.9,160,28,12,0,28,12,10047,8571,8606.05,0,0,0,0
308,160,28,12,0,28,12,10259,8774,8603.435,0,0,0,0
308.1,159,29,12,0,29,12,10565,8916,8600.425,0,1,0,0
308.2,160,29,11,0,29,11,10808,9094,8597.365,0,0,1,0
308.3,160,29,11,0,29,11,11070,9228,8594.48,0,0,0,0
308.4,160,29,11,0,29,11,11245,9335,8590.86,0,0,0,0
308.5,160,29,11,0,29,11,11423,9354,8586.87,0,0,0,0
308.6,160,29,11,0,29,11,11663,9385,8583.245,0,0,0,0
308.7,160,29,11,0,29,11,11781,9412,8579.12,0,0,0,0
308.8,160,29,11,0,29,11,11925,9341,8574.905,0,0,0,0
308.9,160,29,11,0,29,11,12073,9307,8570.705,0,0,0,0
309,160,29,11,0,29,11,12247,9266,8566.86,0,0,0,0
309.1,160,29,11,0,29,11,12433,9065,8562.365,0,0,0,0
309.2,161,28,11,0,28,11,12603,8934,8558.18,1,0,0,0
309.3,161,28,11,0,28,11,12578,8766,8553.71,0,0,0,0
309.4,161,28,11,0,28,11,12687,8562,8549.685,0,0,0,0
309.5,161,28,11,0,28,11,12833,8321,8545.6,0,0,0,0
309.6,161,28,11,0,28,11,12927,8132,8542.39,0,0,0,0
309.7,161,28,11,0,28,11,13001,7905,8538.505,0,0,0,0
309.8,161,28,11,0,28,11,13127,7662,8535.085,0,0,0,0
309.9,161,28,11,0,28,11,13227,7452,8531.37,0,0,0,0
310,160,28,12,0,28,12,13371,7189,8527.65,0,0,0,1
310.1,160,28,12,0,28,12,13500,6927,8523.845,0,0,0,0
310.2,160,28,12,0,28,12,13782,6635,8520.62,0,0,0,0
310.3,159,29,12,0,29,12,14043,6338,8517.08,0,1,0,0
310.4,159,29,12,0,29,12,14207,6088,8513.47,0,0,0,0
310.5,159,29,12,0,29,12,14429,5775,8509.7,0,0,0,0
310.6,159,29,12,0,29,12,14619,5557,8506.38,0,0,0,0
310.7,158,30,12,0,30,12,14850,5340,8503.595,0,1,0,0
310.8,158,30,12,0,30,12,15060,5084,8500.28,0,0,0,0
310.9,158,30,12,0,30,12,15253,4843,8496.61,0,0,0,0
311,157,31,12,0,31,12,15497,4599,8493.09,0,1,0,0
311.1,158,29,12,1,30,13,15738,4375,8489.95,1,0,0,1
311.2,158,29,12,1,30,13,15862,4143,8486.315,0,0,0,0
311.3,158,29,12,1,30,13,16011,3964,8483.215,0,0,0,0
311.4,158,29,12,1,30,13,16064,3790,8479.84,0,0,0,0
311.5,156,31,12,1,32,13,16076,3607,8476.41,0,2,0,0
311.6,156,31,12,1,32,13,16019,3463,8473.355,0,0,0,0
311.7,157,31,11,1,32,12,15996,3297,8470.68,0,0,1,0
311.8,157,31,11,1,32,12,15871,3163,8467.875,0,0,0,0
311.9,156,31,12,1,32,13,15684,3040,8465.255,0,0,0,1
312,156,31,12,1,32,13,15479,2946,8462.68,0,0,0,0
312.1,157,30,12,1,31,13,15223,2821,8460.455,1,0,0,0
312.2,157,30,12,1,31,13,14905,2691,8457.85,0,0,0,0
312.3,157,30,12,1,31,13,14625,2598,8455.87,0,0,0,0
312.4,157,31,12,0,31,12,14308,2516,8453.65,0,0,1,0
312.5,157,31,12,0,31,12,14038,2420,8451.92,0,0,0,0
312.6,157,31,12,0,31,12,13634,2320,8450.015,0,0,0,0
312.7,157,31,12,0,31,12,13356,2227,8448.48,0,0,0,0
312.8,157,31,12,0,31,12,13059,2192,8446.92,0,0,0,0
312.9,157,31,12,0,31,12,12841,2111,8445.77,0,0,0,0
313,157,31,12,0,31,12,12629,2047,8444.69,0,0,0,0
313.1,157,31,12,0,31,12,12467,2003,8443.705,0,0,0,0
313.2,157,31,12,0,31,12,12301,1942,8442.78,0,0,0,0
313.3,156,31,13,0,31,13,12189,1918,8442.06,0,0,0,1
313.4,156,31,13,0,31,13,12084,1895,8441.105,0,0,0,0
313.5,156,31,13,0,31,13,11933,1852,8440.305,0,0,0,0
313.6,156,31,13,0,31,13,11981,1832,8440.06,0,0,0,0
313.7,156,31,13,0,31,13,12002,1816,8439.255,0,0,0,0
313.8,156,31,13,0,31,13,11996,1828,8438.44,0,0,0,0
313.9,156,31,13,0,31,13,12061,1839,8438.075,0,0,0,0
314,156,31,13,0,31,13,12069,1831,8437.23,0,0,0,0
314.1,156,31,13,0,31,13,12087,1824,8436.915,0,0,0,0
314.2,157,31,12,0,31,12,12210,1878,8437.005,0,0,1,0
314.3,157,31,12,0,31,12,12320,1912,8436.86,0,0,0,0
314.4,157,31,12,0,31,12,12358,1945,8435.405,0,0,0,0
314.5,157,31,12,0,31,12,12525,1990,8434.92,0,0,0,0
314.6,158,30,12,0,30,12,12622,2083,8434.2,1,0,0,0
314.7,158,30,12,0,30,12,12847,2148,8433.465,0,0,0,0
314.8,158,30,12,0,30,12,13116,2229,8432.84,0,0,0,0
314.9,158,30,12,0,30,12,13283,2299,8431.71,0,0,0,0
315,159,30,11,0,30,11,13468,2378,8430.77,0,0,1,0
315.1,159,30,11,0,30,11,13645,2488,8428.995,0,0,0,0
315.2,159,30,11,0,30,11,13941,2598,8427.475,0,0,0,0
315.3,160,29,11,0,29,11,14253,2727,8425.905,1,0,0,0
315.4,160,29,11,0,29,11,14650,2897,8424.735,0,0,0,0
315.5,159,29,12,0,29,12,14930,3062,8422.94,0,0,0,1
315.6,159,29,12,0,29,12,15215,3219,8420.445,0,0,0,0
315.7,159,29,12,0,29,12,15450,3376,8417.95,0,0,0,0
315.8,159,29,12,0,29,12,15614,3592,8415.335,0,0,0,0
315.9,159,29,12,0,29,12,15861,3766,8412.895,0,0,0,0
316,159,29,12,0,29,12,16071,3961,8409.75,0,0,0,0
316.1,159,29,12,0,29,12,16215,4156,8407.245,0,0,0,0
316.2,158,30,12,0,30,12,16330,4320,8403.905,0,1,0,0
316.3,158,30,12,0,30,12,16362,4572,8400.375,0,0,0,0
316.4,157,31,12,0,31,12,16428,4846,8397.035,0,1,0,0
316.5,157,31,12,0,31,12,16281,5136,8393.425,0,0,0,0
316.6,157,31,12,0,31,12,16109,5406,8390.155,0,0,0,0
316.7,157,31,12,0,31,12,15857,5595,8386.805,0,0,0,0
316.8,157,31,12,0,31,12,15483,5849,8383.275,0,0,0,0
316.9,157,31,12,0,31,12,15230,6046,8379.685,0,0,0,0
317,157,31,12,0,31,12,14736,6368,8375.985,0,0,0,0
317.1,156,32,12,0,32,12,14338,6624,8372.76,0,1,0,0
317.2,156,32,12,0,32,12,13836,6857,8369.235,0,0,0,0
317.3,155,33,12,0,33,12,13419,7035,8366.225,0,1,0,0
317.4,155,33,12,0,33,12,12974,7230,8363.16,0,0,0,0
317.5,155,33,12,0,33,12,12560,7381,8359.93,0,0,0,0
317.6,155,33,12,0,33,12,12104,7508,8357.325,0,0,0,0
317.7,155,33,12,0,33,12,11670,7660,8354.625,0,0,0,0
317.8,155,33,12,0,33,12,11343,7728,8352.48,0,0,0,0
317.9,155,33,12,0,33,12,10991,7883,8350.295,0,0,0,0
318,154,33,13,0,33,13,10711,7895,8348.12,0,0,0,1
318.1,154,33,13,0,33,13,10391,7974,8345.97,0,0,0,0
318.2,154,33,13,0,33,13,10103,8038,8343.935,0,0,0,0
318.3,154,33,13,0,33,13,9863,7992,8341.91,0,0,0,0
318.4,155,32,13,0,32,13,9644,7961,8339.64,2,1,0,0
318.5,154,32,14,0,32,14,9376,7967,8337.79,0,0,0,1
318.6,155,31,14,0,31,14,9146,7935,8336.33,1,0,0,0
318.7,155,31,14,0,31,14,8961,7866,8334.31,0,0,0,0
318.8,155,31,14,0,31,14,8877,7801,8333.135,0,0,0,0
318.9,156,30,14,0,30,14,8781,7709,8331.945,1,0,0,0
319,156,30,14,0,30,14,8698,7503,8330.43,0,0,0,0
319.1,157,30,13,0,30,13,8666,7363,8329.105,0,0,1,0
319.2,157,30,13,0,30,13,8653,7226,8327.97,0,0,0,0
319.3,157,30,13,0,30,13,8648,7078,8326.91,0,0,0,0
319.4,157,30,13,0,30,13,8737,6891,8325.93,0,0,0,0
319.5,157,30,13,0,30,13,8888,6733,8325.175,0,0,0,0
319.6,157,30,13,0,30,13,9085,6542,8324.07,0,0,0,0
319.7,157,30,13,0,30,13,9377,6346,8323.435,0,0,0,0
319.8,157,30,13,0,30,13,9681,6155,8322.77,0,0,0,0
319.9,157,30,13,0,30,13,10038,5932,8321.495,0,0,0,0
320,157,30,13,0,30,13,10361,5718,8320.91,0,0,0,0
320.1,157,30,13,0,30,13,10740,5567,8319.99,0,0,0,0
320.2,157,30,13,0,30,13,11136,5396,8318.735,0,0,0,0
320.3,156,31,13,0,31,13,11522,5238,8317.13,0,1,0,0
320.4,156,31,13,0,31,13,11863,5080,8315.955,0,0,0,0
320.5,156,31,13,0,31,13,12314,4938,8314.94,0,0,0,0
320.6,156,31,13,0,31,13,12629,4783,8313.305,0,0,0,0
320.7,156,31,13,0,31,13,12971,4656,8311.795,0,0,0,0
320.8,156,31,13,0,31,13,13285,4497,8309.94,0,0,0,0
320.9,156,31,13,0,31,13,13625,4360,8308.655,0,0,0,0
321,156,31,13,0,31,13,13870,4232,8306.89,0,0,0,0
321.1,156,31,13,0,31,13,14056,4177,8304.65,0,0,0,0
321.2,156,31,13,0,31,13,14193,4132,8302.885,0,0,0,0
321.3,156,31,13,0,31,13,14351,4063,8300.905,0,0,0,0
321.4,156,31,13,0,31,13,14457,4026,8298.96,0,0,0,0
321.5,156,31,13,0,31,13,14574,3995,8296.95,0,0,0,0
321.6,156,31,13,0,31,13,14755,3961,8295.345,0,0,0,0
321.7,156,31,13,0,31,13,14941,3968,8293.745,0,0,0,0
321.8,156,31,13,0,31,13,15152,3973,8292.05,0,0,0,0
321.9,156,31,13,0,31,13,15195,4039,8289.56,0,0,0,0
322,156,31,13,0,31,13,15252,4084,8287.355,0,0,0,0
322.1,155,32,13,0,32,13,15463,4179,8285.365,0,1,0,0
322.2,155,32,13,0,32,13,15587,4267,8283.015,0,0,0,0
322.3,156,31,13,0,31,13,15696,4392,8280.705,1,0,0,0
322.4,156,31,13,0,31,13,15759,4493,8278.065,0,0,0,0
322.5,156,31,13,0,31,13,15777,4626,8274.955,0,0,0,0
322.6,156,31,13,0,31,13,15811,4717,8271.975,0,0,0,0
322.7,157,31,12,0,31,12,15752,4847,8269.27,0,0,1,0
322.8,157,31,12,0,31,12,15668,4980,8266.525,0,0,0,0
322.9,156,32,12,0,32,12,15535,5079,8263.715,0,1,0,0
323,157,31,12,0,31,12,15383,5223,8261.1,1,0,0,0
